id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
72260001;15 Rue Mohain;MAROLLES-LES-BRAULTS;48.254;0.314;R;E10;5;2026-04-03 08:06:10;2.019
72260001;15 Rue Mohain;MAROLLES-LES-BRAULTS;48.254;0.314;R;SP98;6;2026-04-03 08:06:10;2.099
44320002;ZA LE BUTAI;Arthon-en-Retz;47.114543249043;-1.9511237760851;R;Gazole;1;2026-04-07 08:10:25;2.429
44320002;ZA LE BUTAI;Arthon-en-Retz;47.114543249043;-1.9511237760851;R;E85;3;2026-04-09 15:53:28;0.899
44320002;ZA LE BUTAI;Arthon-en-Retz;47.114543249043;-1.9511237760851;R;E10;5;2026-04-09 15:53:28;1.909
44320002;ZA LE BUTAI;Arthon-en-Retz;47.114543249043;-1.9511237760851;R;SP98;6;2026-04-02 09:06:11;2.069
69290002;Avenue Benoît Launay;Grézieu-la-Varenne;45.741;4.692;R;Gazole;1;2026-04-09 08:45:57;2.359
69290002;Avenue Benoît Launay;Grézieu-la-Varenne;45.741;4.692;R;SP95;2;2026-04-09 08:45:58;2.093
69290002;Avenue Benoît Launay;Grézieu-la-Varenne;45.741;4.692;R;E10;5;2026-04-09 08:45:58;2.018
69290002;Avenue Benoît Launay;Grézieu-la-Varenne;45.741;4.692;R;SP98;6;2026-04-09 08:45:58;2.102
85440001;86 AVENUE DES SABLES;Talmont-Saint-Hilaire;46.469;-1.629;R;Gazole;1;2026-04-08 11:55:55;2.359
85440001;86 AVENUE DES SABLES;Talmont-Saint-Hilaire;46.469;-1.629;R;SP95;2;2026-04-08 11:55:55;2.019
85440001;86 AVENUE DES SABLES;Talmont-Saint-Hilaire;46.469;-1.629;R;E10;5;2026-04-08 11:55:56;1.979
